committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00653410,"LONEGAN FOR CONGRESS, INC.",2019,Q2,2.01907E+17,17,SB17.4189,1337672,ORG,ORGANIZATION,C00653410,,FIRST VIRGINIA COMMUNITY BANK,VA,"LONEGAN FOR CONGRESS, INC.",,,,BANK FEES,,,4/30/2019 0:00,54.28,H,HOUSE,5,,,,,,,,NJ,NEW JERSEY,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,24:10.5,,,,0,,,,,,,,,,,,H,,P,F3,4.07102E+18,FAIRFAX,22030,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150535323,Operating Expenditures,,,,,,
C00653410,"LONEGAN FOR CONGRESS, INC.",2019,Q2,2.01907E+17,17,SB17.4188,1337672,ORG,ORGANIZATION,C00653410,,FIRST VIRGINIA COMMUNITY BANK,VA,"LONEGAN FOR CONGRESS, INC.",,,,BANK FEES,,,5/31/2019 0:00,83.12,H,HOUSE,5,,,,,,,,NJ,NEW JERSEY,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,24:10.5,,,,0,,,,,,,,,,,,H,,P,F3,4.07102E+18,FAIRFAX,22030,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150535323,Operating Expenditures,,,,,,
C00653410,"LONEGAN FOR CONGRESS, INC.",2019,Q2,2.01907E+17,17,SB17.4190,1337672,ORG,ORGANIZATION,C00653410,,FIRST VIRGINIA COMMUNITY BANK,VA,"LONEGAN FOR CONGRESS, INC.",,,,BANK FEES,,,6/10/2019 0:00,54.32,H,HOUSE,5,,,,,,,,NJ,NEW JERSEY,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,24:10.5,,,,0,,,,,,,,,,,,H,,P,F3,4.07102E+18,FAIRFAX,22030,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150535323,Operating Expenditures,,,,,,
C00687558,RISING PHOENIX HOLDINGS CORPORATION POLITICAL ACTION COMMITTEE,2019,M7,2.01907E+17,29,SB29.4109,1337721,PAC,POLITICAL ACTION COMMITTEE,C00687558,,RISING PHOENIX HOLDINGS CORPORATION POLITICAL ACTION COMMITTEE,NY,,,,,BANK FEES CHARGED,,,6/30/2019 0:00,331.1,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,24:21.7,,,,0,,,,,,,,,,,,N,C,U,F3X,4.07102E+18,UTICA,13502,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150542311,Other Disbursements,,,,,,
C00431460,LOCAL 94-94A-94B IUOE POLITICAL ACTION COMMITTEE,2019,Q2,2.01907E+17,21B,SB21B.5289,1337753,ORG,ORGANIZATION,,,LOCAL 94-94A-94B IUOE - UNION,NY,,,,,REIMBURSED BANK FEES,,,4/5/2019 0:00,171.49,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,24:21.8,,,,0,,,,,,,,,,,,Q,L,U,F3X,4.07102E+18,NEW YORK,10036,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150542703,Other Federal Operating Expenditures,,,,,,
C00431460,LOCAL 94-94A-94B IUOE POLITICAL ACTION COMMITTEE,2019,Q2,2.01907E+17,21B,SB21B.5290,1337753,ORG,ORGANIZATION,,,LOCAL 94-94A-94B IUOE - UNION,NY,,,,,REIMBURSED BANK FEES,,,4/19/2019 0:00,161.04,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,24:21.8,,,,0,,,,,,,,,,,,Q,L,U,F3X,4.07102E+18,NEW YORK,10036,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150542703,Other Federal Operating Expenditures,,,,,,
C00431460,LOCAL 94-94A-94B IUOE POLITICAL ACTION COMMITTEE,2019,Q2,2.01907E+17,21B,SB21B.5291,1337753,ORG,ORGANIZATION,,,LOCAL 94-94A-94B IUOE - UNION,NY,,,,,REIMBURSED BANK FEES,,,6/7/2019 0:00,153.5,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,24:21.8,,,,0,,,,,,,,,,,,Q,L,U,F3X,4.07102E+18,NEW YORK,10036,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150542703,Other Federal Operating Expenditures,,,,,,
C00431460,LOCAL 94-94A-94B IUOE POLITICAL ACTION COMMITTEE,2019,Q2,2.01907E+17,21B,SB21B.5292,1337753,ORG,ORGANIZATION,,,LOCAL 94-94A-94B IUOE - UNION,NY,,,,,REIMBURSED BANK FEES,,,6/21/2019 0:00,150.23,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,24:21.8,,,,0,,,,,,,,,,,,Q,L,U,F3X,4.07102E+18,NEW YORK,10036,OTHER,,2020,SB,4.07102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150542704,Other Federal Operating Expenditures,,,,,,
C00011544,OHIO DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,2019,MY,2.01907E+17,21B,SB21B.18735,1337820,ORG,ORGANIZATION,,,CHASE BANK NA,OH,,,,,BANK FEES,,,6/30/2019 0:00,1475.99,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,02:05.0,,,,0,,,,,,,,,,,,Q,T,U,F3X,4.07102E+18,COLUMBUS,43215,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150545189,Other Federal Operating Expenditures,,,,,,
C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE",2019,M2,2.01902E+17,21B,B128C3C9AE4844F5B8E9,1315571,ORG,ORGANIZATION,,,BANK OF AMERICA,GA,,,,,BANK FEES,,,1/15/2019 0:00,145.9,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,33:15.8,,,,0,,,,,,,,,,,,Q,C,U,F3X,4.02122E+18,ATLANTA,303082219,OTHER,,2020,SB,4.02222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902129145505660,Other Federal Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,B4FAAC1F52A154EE98FF,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,"BANK FEES, CHECK PRINTING",,,1/31/2019 0:00,3,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,ADVERTISING,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546179,Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,B1F48AFCB837E40C4815,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,BANK FEES,,,2/21/2019 0:00,36,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546184,Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,BD42B0A88B4CD4671A35,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,"BANK FEES, CHECK PRINTING",,,2/28/2019 0:00,3,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,ADVERTISING,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546184,Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,B556DA53A262141C5B82,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,"BANK FEES, CHECK PRINTING",,,3/29/2019 0:00,3,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,ADVERTISING,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546189,Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,B2E4ED9B5A128438EBBF,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,"BANK FEES, CHECK PRINTING",,,3/29/2019 0:00,3,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,ADVERTISING,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546189,Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,BC36B09E6540840D7AEA,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,BANK FEES/LATE FEE,X,,2/13/2019 0:00,39,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,BF1AA633644974046A5D,SB17,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546190,Operating Expenditures,,,,,,
C00193623,SHELBY FOR U.S. SENATE,2019,Q1,2.01907E+17,17,B7FCEF2B8FAD343748DE,1337861,ORG,ORGANIZATION,,,REGIONS BANK,AL,,,,,BANK FEES/INTEREST,X,,2/13/2019 0:00,23.49,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,02:55.3,,BF1AA633644974046A5D,SB17,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.07102E+18,TUSCALOOSA,354032509,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907109150546190,Operating Expenditures,,,,,,
C00475061,MARKETAXESS HOLDINGS INC PAC MARKETAXESS PAC,2019,M7,2.01907E+17,29,SB29.4529,1337969,ORG,ORGANIZATION,,,JP MORGAN CHASE,NY,,,,,BANK FEES 6.17.19,,,6/17/2019 0:00,117.47,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,02:55.5,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,N,,U,F3X,4.07112E+18,NEW YORK,10005,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150548922,Other Disbursements,,,,,,
C00501106,ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,2019,M2,2.01902E+17,21B,B0A594A0BAB9D486781A,1314369,ORG,ORGANIZATION,,,PNC BANK,PA,,,,,BANK FEES,,,1/31/2019 0:00,40.59,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,43:00.2,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.02052E+18,PITTSBURGH,152193128,OTHER,,2020,SB,4.02262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902059145462257,Other Federal Operating Expenditures,,,,,,
C00552679,HOWMET AEROSPACE INC. EMPLOYEES VOLUNTARY POLITICAL ACTION COMMITTEE,2019,M2,2.01902E+17,21B,BEDD8FD8B425248EB927,1314438,ORG,ORGANIZATION,,,US BANK,NY,,,,,BANK FEES,,,1/15/2019 0:00,52.95,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,43:00.2,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.02052E+18,NEW YORK,100176234,OTHER,,2020,SB,4.02262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902059145462676,Other Federal Operating Expenditures,,,,,,
C00689380,"ARCOSA, INC. EMPLOYEE POLITICAL ACTION COMMITTEE",2019,M2,2.01902E+17,21B,BBDFA774FF19A4065AD9,1314990,ORG,ORGANIZATION,,,JP MORGAN CHASE BANK,MO,,,,,BANK FEES,,,1/15/2019 0:00,49.31,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,43:00.3,,,,0,,,,,,,,,,,,Q,C,U,F3X,4.02072E+18,KANSAS CITY,641219392,OTHER,,2020,SB,4.02262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902079145476467,Other Federal Operating Expenditures,,,,,,
C00687939,SHARICE DAVIDS VICTORY FUND,2019,TER,2.01902E+17,17,SB17.4303,1314963,ORG,ORGANIZATION,,,US BANK,MN,,,,,BANK FEES,,,1/15/2019 0:00,5,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43:00.3,,,,0,,,,,,,,,,,,N,,J,F3,4.02072E+18,SAINT PAUL,55101,OTHER,,2020,SB,4.02262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902079145476057,Operating Expenditures,,,,,,
C00131185,AIRCRAFT OWNERS AND PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,2019,M2,2.01902E+17,21B,79364184,1315481,ORG,ORGANIZATION,,,BANK OF AMERICA,MD,,,,,FUNDRAISING FOR PAC - BANK SERVICE FEES,,,1/18/2019 0:00,305.7,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:08.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,M,U,F3X,4.02122E+18,FREDERICK,21701,OTHER,FUNDRAISING FOR PAC - BANK SERVICE FEES,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902129145498573,Other Federal Operating Expenditures,,,,,,
C00121368,EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC),2019,M2,2.01902E+17,21B,D102390,1315915,ORG,ORGANIZATION,,,BANK OF AMERICA,TX,,,,,BANK FEES,,,1/8/2019 0:00,15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:08.8,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4.02152E+18,HOUSTON,77210,OTHER,,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902149145513058,Other Federal Operating Expenditures,,,,,,
C00698894,FREEDOM AND PROSPERITY PAC 2020,2019,YE,2.02001E+17,17,B-151060,1378910,ORG,ORGANIZATION,,,CAPITAL ONE BANK,TX,,,,,BANK FEES,,,10/16/2019 0:00,114.35,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,41:12.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,N,,U,F3,4.01312E+18,FRISCO,75034,OTHER,,2020,SB,4.02072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185102872,Operating Expenditures,,,,,,
C00698894,FREEDOM AND PROSPERITY PAC 2020,2019,Q3,2.0191E+17,17,B-133092,1358234,ORG,ORGANIZATION,,,CAPITAL ONE BANK,TX,,,,,BANK FEES,,,9/16/2019 0:00,136.54,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,40:59.9,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,N,,U,F3,4.10152E+18,FRISCO,75034,OTHER,,2020,SB,4.10252E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201910159164226021,Operating Expenditures,,,,,,
C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE",2019,M7,2.01907E+17,21B,B82364DC832F7448BA37,1338152,ORG,ORGANIZATION,,,BANK OF AMERICA,GA,,,,,BANK FEES,,,6/17/2019 0:00,83.43,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,04:22.3,,,,0,,,,,,,,,,,,Q,C,U,F3X,4.07112E+18,ATLANTA,303082219,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150556519,Other Federal Operating Expenditures,,,,,,
C00360008,NATIONAL THOROUGHBRED RACING ASSOCIATION POLITICAL ACTION COMMITTEE/HORSE PAC,2019,M7,2.01907E+17,29,SB29.12591,1338165,ORG,ORGANIZATION,,,B B & T,KY,,,,,BANK FEES,,,6/21/2019 0:00,129.8,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,04:22.3,,,,0,,,,,,,,,,,,Q,T,U,F3X,4.07112E+18,LEXINGTON,40507,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150558435,Other Disbursements,,,,,,
C00501106,ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,2019,M7,2.01907E+17,21B,BCC20F818C9004723A76,1338182,ORG,ORGANIZATION,,,PNC BANK,PA,,,,,BANK FEES,,,6/28/2019 0:00,88.7,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,04:22.4,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.07112E+18,PITTSBURGH,152193128,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150558846,Other Federal Operating Expenditures,,,,,,
C00213173,K&L GATES LLP POLITICAL ACTION COMMITTEE (DC),2019,M7,2.01907E+17,21B,SB21B.44263,1338215,ORG,ORGANIZATION,,,PNC BANK,DC,,,,,BANK FEES,,,6/1/2019 0:00,3,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,04:22.4,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,M,B,F3X,4.07112E+18,WASHINGTON,20006,OTHER,,2020,SB,4.07112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150560887,Other Federal Operating Expenditures,,,,,,
C00213173,K&L GATES LLP POLITICAL ACTION COMMITTEE (DC),2019,M2,2.01902E+17,21B,SB21B.43043,1316042,ORG,ORGANIZATION,,,PNC BANK,DC,,,,,BANK FEES,,,1/1/2019 0:00,3,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:17.6,,,,0,,,,,,,,,,,,Q,M,B,F3X,4.02152E+18,WASHINGTON,20006,OTHER,,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902159145516246,Other Federal Operating Expenditures,,,,,,
C00687962,44 FUND,2019,Q1,2.01904E+17,17,SB17.7083,1321739,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,1/17/2019 0:00,0.25,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,42:04.1,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,J,F3,4.04012E+18,WASHINGTON,20006,OTHER,,2020,SB,4.04012E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904019145973575,Operating Expenditures,,,,,,
C00689380,"ARCOSA, INC. EMPLOYEE POLITICAL ACTION COMMITTEE",2019,M4,2.01904E+17,21B,BF8082054B8574FD5845,1322325,ORG,ORGANIZATION,,,JP MORGAN CHASE BANK,MO,,,,,BANK FEES,,,3/15/2019 0:00,72.71,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,35:46.5,,,,0,,,,,,,,,,,,Q,C,U,F3X,4.04042E+18,KANSAS CITY,641219392,OTHER,,2020,SB,4.04042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904049145998941,Other Federal Operating Expenditures,,,,,,
C00637207,ERIC BRAKEY FOR US SENATE,2019,Q1,2.01904E+17,17,SB17.19781,1321746,ORG,ORGANIZATION,,,HUNTINGTON NATIONAL BANK,OH,,,,,BANK FEES,,,3/31/2019 0:00,116,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:26.2,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,S,,P,F3,4.04012E+18,DUBLIN,43017,OTHER,,2020,SB,4.04022E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904019145973637,Operating Expenditures,,,,,,
C00501106,ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,2019,M4,2.01904E+17,21B,BEAED1CADE4C24EE5AC5,1322057,ORG,ORGANIZATION,,,PNC BANK,PA,,,,,BANK FEES,,,3/29/2019 0:00,45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:26.3,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.04022E+18,PITTSBURGH,152193128,OTHER,,2020,SB,4.04022E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904029145984423,Other Federal Operating Expenditures,,,,,,
C00488403,TEXAS PATRIOTS PAC,2019,Q1,2.01904E+17,21B,SB21B.9020,1322062,ORG,ORGANIZATION,,,WOODFOREST BANK,TX,,,,,BANK FEES,,,3/4/2019 0:00,11,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:26.3,,,,0,,,,3,Solicitation and Fundraising Expenses ,,,,,,,O,,U,F3X,4.04022E+18,THE WOODLANDS,773877889,OTHER,,2020,SB,4.04022E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904029145984461,Other Federal Operating Expenditures,,,,,,
C00488403,TEXAS PATRIOTS PAC,2019,Q1,2.01904E+17,21B,SB21B.9021,1322062,ORG,ORGANIZATION,,,WOODFOREST BANK,TX,,,,,BANKCARD FEES,,,3/4/2019 0:00,66.9,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:26.3,,,,0,,,,3,Solicitation and Fundraising Expenses ,,,,,,,O,,U,F3X,4.04022E+18,THE WOODLANDS,773877889,OTHER,,2020,SB,4.04022E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904029145984461,Other Federal Operating Expenditures,,,,,,
C00148999,FRIENDS OF DICK DURBIN COMMITTEE,2019,Q2,2.01907E+17,17,VQZJXAFPAE4,1338258,ORG,ORGANIZATION,,,BANK OF SPRINGFIELD,IL,,,,,BANK FEES,,,6/21/2019 0:00,20.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,59:52.4,,,,0,,,,,,,,,,,,S,,P,F3,4.07122E+18,SPRINGFIELD,627119487,OTHER,,2020,SB,4.07122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150563538,Operating Expenditures,,,,,,
C00202184,WATERPAC - NATIONAL RURAL WATER ASSOCIATION POLITICAL COMMITTEE,2019,M2,2.01902E+17,21B,B70CF668105394C59B83,1315503,ORG,ORGANIZATION,,,PAYPAL,CA,,,,,BANK FEES,,,1/3/2019 0:00,30,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:22.1,,,,0,,,,,,,,,,,,Q,T,B,F3X,4.02122E+18,SAN JOSE,951312021,OTHER,,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902129145503848,Other Federal Operating Expenditures,,,,,,
C00202184,WATERPAC - NATIONAL RURAL WATER ASSOCIATION POLITICAL COMMITTEE,2019,M2,2.01902E+17,21B,BE4DD95AE3BA64013A1D,1315503,ORG,ORGANIZATION,,,ARVEST BANK,OK,,,,,BANK FEES,,,1/31/2019 0:00,26.84,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:22.1,,,,0,,,,,,,,,,,,Q,T,B,F3X,4.02122E+18,DUNCAN,735341508,OTHER,,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902129145503848,Other Federal Operating Expenditures,,,,,,
C00592303,OREGON RIGHT TO LIFE VICTORY PAC,2019,Q2,2.01907E+17,29,SB29.5389,1338178,ORG,ORGANIZATION,,,OREGON RIGHT TO LIFE - C4,OR,,,,,BANK FEES,,,5/28/2019 0:00,11.57,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,00:22.1,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.07112E+18,KEIZER,97303,OTHER,,2020,SB,4.07122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907119150558800,Other Disbursements,,,,,,
C00545467,HURD FOR CONGRESS,2019,Q1,2.01907E+17,17,SB17.54064,1343250,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK,VA,,,,,BANK FEES,,,3/29/2019 0:00,109.6,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,43:00.1,,,,0,,,,,,,,,,,,H,,P,F3,4.07222E+18,MCLEAN,22101,OTHER,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907229151614326,Operating Expenditures,,,,,,
C00370007,DEMOCRACY FOR AMERICA,2019,M2,2.01902E+17,21B,VNV0V9Z2G72,1316834,ORG,ORGANIZATION,,,ACTBLUE,MA,,,,,BANK FEES,,,1/7/2019 0:00,374.1,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:24.0,,,,0,,,,,,,,,,,,Q,,U,F3X,4.02202E+18,CAMBRIDGE,21385106,OTHER,,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902209145535632,Other Federal Operating Expenditures,,,,,,
C00370007,DEMOCRACY FOR AMERICA,2019,M2,2.01902E+17,21B,VNV0V9Z2G80,1316834,ORG,ORGANIZATION,,,ACTBLUE,MA,,,,,BANK FEES,,,1/11/2019 0:00,241.61,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,42:24.0,,,,0,,,,,,,,,,,,Q,,U,F3X,4.02202E+18,CAMBRIDGE,21385106,OTHER,,2020,SB,4.02272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201902209145535632,Other Federal Operating Expenditures,,,,,,
